46	2001	74242,63688,39216,64665,63734,39692,64258,50777,71837,53518,65228,67573,48233,39815,70898,55066,62642,64671,49026,64663,73268,66403,39079,46635,55047,72930,43854,44525,70300,48534,38490,66317,50901,70678,69081,65632,55975,42610,49142,44255,71369,45381,54797,69924,51866,69158,38537,75071,73208,75020,71377,48347,66482,63977,42650,61180,48377,44624,62135,50514,44710,49075,61517,54557,60196,66434,66266,69898,58012,63866,71745,46271,67552,51483,57362,45533,60711,72525,51614,50922,67436,61865,44407,65127,73525,52737,67105,97296,70942,58623,54253,60366,55359,55437,71272,51144,39331,39469,60824,57380
47	1572	83460,62051,51890,73625,49219,87053,41895,74634,71755,61097,55160,39546,73626,54933,60697,52560,71842,54548,65066,53401,64323,98205,72734,53743,49688,51470,71544,66012,59929,70836,54550,70268,65172,50026,81659,54694,54551,85444,61925,63520,52120,66438,66311,53070,67660,68947,64169,80517,73218,68076,82028,79476,89386,39362,58589,70892,87767,42753,41961,69128,39144,77437,69188,70868,66541,98362,55287,76321,75102,72811,58097,46244,49821,74346,70048,38361,54792,90794,74819,68057,73373,58595,72713,49819,45207,69322,52124,54025,67889,65554,43566,47202,52991,81037,66255,62587,43623,51276,84892,41993
48	1382	49807,38479,40890,47121,74311,60406,71704,51068,73225,58804,67102,91537,64243,71202,50020,41113,66352,66301,54625,92155,64594,65782,97854,60830,61673,69026,69012,55361,38839,47518,97738,61802,52231,50899,52237,61671,55229,61608,38962,66772,54487,50714,41832,67332,68260,59012,79556,51028,56049,66954,71981,50608,47872,66701,64431,89363,77817,50113,72576,97858,39855,39542,55388,73753,61142,38977,76763,49223,52016,58734,58148,65356,67057,66185,74263,90487,55759,63140,87405,52225,47970,76999,51051,92183,69401,66135,61005,63133,67839,76965,44763,51139,67840,44966,54063,67489,54635,54628,71140,97860
49	3024	62440,55756,74474,49895,38591,42197,49569,54882,73145,52849,46847,57608,67680,48045,60834,55494,58385,53722,43112,73698,52224,66982,61256,47040,39731,71993,53710,49654,69708,70203,59812,69373,72641,52047,48192,73352,55503,46862,70982,52429,42416,53133,65709,68876,54173,51572,59106,73534,46220,100016,96710,72268,88002,92707,41175,90282,73526,46500,80453,51938,45559,86869,75873,76188,55118,86031,47734,53679,66107,39427,57047,40636,51989,38853,63001,62441,53674,53716,47061,61914,39618,50805,56037,82133,55014,55259,75448,64791,50767,48309,98737,78370,71434,39761,42222,90299,41672,53340,64034,47526
50	1539	73086,56607,40518,53330,53293,74904,43869,41911,85523,49578,70121,41267,72579,59987,64581,60621,73115,40488,41777,73309,73316,73931,55956,59816,59149,53289,50334,59239,67614,66069,86271,45942,96719,46223,63560,49600,47053,83321,46527,68913,38377,68998,41452,49907,57913,73930,69740,60622,67716,62469,66889,65959,51243,60984,56835,44183,46085,47821,73726,61846,71266,44832,47866,61316,71525,45119,51419,81394,57599,79716,45174,53734,47022,73327,67207,46972,71511,48742,59146,79342,55755,52155,49431,46090,40592,46346,43471,69279,70130,69930,59335,46434,56908,44219,85380,78191,73062,73492,50327,51247
51	2959	100190,33411,33389,33390,33391,33392,33393,33394,33395,33396,33397,33398,33399,33400,33401,33402,33403,33404,33405,33406,33407,33408,33409,33388,33387,33386,33374,33365,33366,33367,33368,33369,33370,33371,33372,33373,33375,33385,33376,33377,33378,33379,33380,33381,33382,33383,33384,33410,33412,33363,33413,33438,33439,33440,33441,33442,33443,33444,33445,33446,33447,33448,33449,33450,33451,33452,33453,33454,33455,33456,33457,33458,33437,33436,33435,33423,33414,33415,33416,33417,33418,33419,33420,33421,33422,33424,33434,33425,33426,33427,33428,33429,33430,33431,33432,33433,33364,33362,33460,33313
52	2522	96139,59394,98983,90004,87943,91125,89957,68026,85778,86702,87120,81212,80965,87109,65279,38479,52714,92490,68839,70910,96863,64290,95077,51821,97332,64699,60184,90575,53817,80985,78867,57436,44131,91058,86428,60910,89982,47581,66207,98042,86900,100090,76960,92502,48510,44895,60904,93607,38968,51544,48576,87132,86613,98088,83338,44104,93632,99219,42818,92802,54640,53719,78526,50580,69597,46422,97035,86435,38497,98635,99577,86389,50578,85975,96155,86418,95338,66322,48521,81960,54620,78434,91896,93533,84502,42797,64355,59535,60747,76012,67630,46484,77166,79130,39225,48619,39517,93180,99523,58176
53	239	21398,7823,13407,23469,14500,12161,7734,24196,7720,3480,10888,8593,14802,22896,907,4540,3677,14363,14137,12942,20923,2527,18422,7979,22716,12124,5523,7755,19086,13704,8601,2733,15036,4586,4121,6897,11663,6259,6215,24380,162,9693,2933,16816,863,18174,10210,1841,4879,13962,2935,24078,9310,13059,9170,21396,13974,7760,11392,22470,6889,1823,15989,3932,6908,25225,1842,11416,6179,13656,8746,5058,3616,4128,6528,8589,3458,6997,599,21508,5988,13981,4123,18691,9616,3524,21478,4477,17557,15075,7248,8668,13336,6541,8569,10751,8786,31039,998,6711
54	2926	38359,61570,50459,54486,59598,71158,67109,57250,56021,43717,72966,39475,58855,57744,50698,43640,44085,72486,56020,67502,43877,70365,61958,53778,52808,59304,56062,52104,45734,57211,45208,61903,39997,42987,56919,55103,72519,68622,64684,65057,63262,42904,68445,58574,58841,60381,42740,39090,75104,63584,48190,75034,58133,52728,69140,56871,39608,50098,50147,55980,54822,60209,49295,67232,61481,62009,45261,60317,60307,54008,45556,41124,56046,50439,72747,74553,73776,54190,57770,64397,70974,73603,69696,67450,55977,44348,59605,44635,54001,61706,62842,64403,50100,41242,86722,74654,62745,47715,68399,57271
55	132	13046,10478,28269,449,15920,18206,10559,35552,5959,367,4314,4098,31457,21377,23291,16039,3525,29738,16705,412,20244,33145,19920,27978,2435,17585,28746,7019,6998,8590,15691,11694,1284,11118,26513,31284,4101,25392,17952,2259,24634,17268,36119,5885,1282,36319,3309,1450,16977,4427,12349,25174,32539,29794,24401,29793,29037,3632,11146,25399,9505,689,26469,20595,22068,12105,32454,18784,38159,27824,14540,12866,20596,27488,21870,24295,11279,16122,16196,19734,12934,2792,9491,5103,10917,21084,15899,5522,15754,1140,14313,1088,15155,21518,22287,2751,1674,4793,22147,23521
56	2582	77026,81108,92551,99657,86852,61101,95415,75948,86777,41653,75634,53327,98720,88610,81578,94784,91517,78746,87899,56409,75909,86300,91311,99840,86130,78681,53324,40121,76282,97966,58960,87674,76497,76933,78138,80446,65519,50595,51272,67808,93699,94391,90638,52513,93029,76762,79256,85745,77068,76650,90408,75583,87949,97787,78580,64023,84061,76651,96137,56349,79444,76330,82080,89304,87430,64565,63089,99270,94024,88205,67183,91923,84794,81242,83287,71415,74185,47709,52121,79304,88712,87782,92914,76372,79043,70247,83829,79086,84165,71031,91643,86668,93437,90538,77310,76896,86194,92463,86211,82057
57	560	7926,14113,12774,15094,13558,18292,25454,22788,14897,9288,19371,22710,13948,18235,12202,10063,11150,22156,11401,19956,7119,24821,10594,10024,7914,9745,10507,20268,15252,9986,17044,17912,4421,3795,20060,22029,1876,15203,8809,11383,35092,5019,11080,8577,5815,25285,15753,172,1020,16998,5035,10487,5018,4611,24579,36087,19426,14038,13847,5634,19338,13561,16796,22028,24174,5703,18758,20830,20868,4258,9154,12609,11979,22474,5404,1344,5112,1782,563,36086,12147,6805,8242,34622,17175,4270,5658,9982,4260,23251,17176,13841,19111,17260,9633,18618,9979,4384,17609,3320
58	3346	60338,45333,38397,41536,39690,76761,63848,42640,41637,74417,59056,55453,88723,56497,71955,39170,71447,58278,44070,59329,70239,58949,55545,39468,71673,72103,51295,54998,58467,44073,65426,72166,65772,46621,74484,43233,46030,69783,39518,48724,66648,50321,65462,54191,44789,61112,71480,67930,65825,41723,74037,44947,49571,56619,47756,44223,49396,61767,75236,56316,45916,56089,55197,66051,65818,62438,39347,49480,82780,51382,70132,75172,40533,85615,47898,69120,46452,40603,49972,64016,74902,56576,75261,39105,67905,52162,64329,50975,69774,72562,63148,67013,61830,52211,52184,48134,41840,43222,52866,40589
59	1320	38377,58275,66931,56446,53431,47136,65821,40772,72195,56514,43359,40796,59766,56205,52281,53303,70688,55463,73066,58455,65423,74954,40293,66668,44931,57618,38403,58582,66002,65442,42462,79953,92256,40288,62077,51003,87589,40021,63258,53282,51191,49423,70250,71502,40522,53306,94798,71509,67836,71439,53278,52235,92723,54242,66903,57547,80491,41110,74893,67712,77072,81841,40290,42793,50624,95275,56198,93781,99646,45250,71631,96601,70955,55413,65509,92736,66789,49570,50585,53040,43792,85125,52171,40005,42375,72070,49407,52386,67759,65582,45838,83381,74352,65824,51563,68073,55407,46883,58233,62411
60	341	18861,8929,243,1741,8608,9409,1969,20110,220,18656,15774,18864,271,13622,8703,23965,12397,13107,24433,21074,18667,19093,7316,10004,14229,2902,14915,2304,377,19911,14906,1669,19816,22292,20152,17827,253,15709,4371,7534,9885,25008,22753,4378,22759,22022,60,7150,262,18986,22763,6950,22695,6596,17312,23696,9137,19659,20891,5871,11740,22748,10424,6923,4778,12598,23162,22783,10090,8713,20681,11479,21592,7527,21222,13613,24784,2301,614,16826,7748,25509,9971,17800,17259,22511,5796,7233,2368,7311,4434,10029,6405,13196,7670,871,8869,17591,2463,7143
61	879	5485,18980,10373,6293,12739,4831,21371,2601,6331,18113,2709,25216,5744,27547,12575,6983,15990,10377,10426,11246,1399,19978,18645,4655,16931,14783,4539,22063,12195,10110,5650,19278,1389,34689,12015,19384,9548,10032,2748,883,18393,11069,14036,16918,9079,13618,7363,10107,9280,11690,12014,9939,12240,163,9307,24039,9915,3261,1200,4059,5935,20670,16419,10570,19502,3801,11120,8610,14029,22895,10125,9110,10445,19776,8187,19391,10379,18636,18635,8629,4709,4411,6348,31354,4703,14269,6401,11232,12074,4084,9061,9842,7910,10113,13737,343,10976,9823,19757,15228
62	336	12323,11978,753,973,22177,5408,22951,23612,15401,28177,14884,7451,14369,24135,5142,21350,31317,10660,14883,4621,30204,1136,147,8806,15239,15972,22191,9658,12130,14288,5124,21542,10675,16858,3356,9489,32486,4166,20946,10229,21752,12275,21308,24770,20126,5772,1278,15435,18578,27178,13474,7510,34522,18487,21650,29498,36753,19700,34403,12469,10789,35440,23564,27267,8052,15073,24725,20947,16368,12238,10366,15875,2536,25852,21576,27296,36381,5304,3931,27847,2081,17396,7592,36755,16326,18087,36758,35624,4634,3081,26949,7594,9324,14320,19150,16391,13828,11131,13819,4167
63	995	100190,33411,33389,33390,33391,33392,33393,33394,33395,33396,33397,33398,33399,33400,33401,33402,33403,33404,33405,33406,33407,33408,33409,33388,33387,33386,33374,33365,33366,33367,33368,33369,33370,33371,33372,33373,33375,33385,33376,33377,33378,33379,33380,33381,33382,33383,33384,33410,33412,33363,33413,33438,33439,33440,33441,33442,33443,33444,33445,33446,33447,33448,33449,33450,33451,33452,33453,33454,33455,33456,33457,33458,33437,33436,33435,33423,33414,33415,33416,33417,33418,33419,33420,33421,33422,33424,33434,33425,33426,33427,33428,33429,33430,33431,33432,33433,33364,33362,33460,33313
64	1364	49141,59337,57204,64344,53754,43110,58158,70354,58203,74632,65934,71184,73938,70359,40461,66825,85761,70399,70351,58255,41412,49350,56992,42886,96249,46587,89503,49331,49686,65277,96997,73965,59200,45643,41102,51514,89177,65829,96242,55355,49287,57659,42559,66314,99982,53648,99966,88581,70840,43739,68154,69451,41441,40336,84260,79399,41333,45185,96228,89107,71659,79419,83254,77251,79406,89884,89432,72074,50928,40342,93949,77258,73838,74554,89385,61094,74901,93903,74547,55445,40402,54866,41815,52357,43555,45997,40308,77081,79964,44515,67524,93733,49714,92106,92163,73891,49476,53517,41381,85966
65	2488	69525,46307,53850,72355,53843,60587,60204,52360,69303,92228,59313,57109,58850,92920,90057,62661,89673,67968,52353,44270,59479,41932,52976,49261,76029,70998,50997,53827,52967,74154,57757,67156,52363,60757,80690,61581,65153,93253,67507,77462,59501,61450,58760,91268,59504,70492,71795,52665,52962,42125,60185,60142,67549,75833,60585,62021,60163,74549,45252,72312,58647,91351,70455,38661,65576,73242,57991,69853,42031,60046,47608,45247,63678,54956,67251,73322,88043,49269,60073,52993,81239,44536,88863,89751,47277,55699,72505,45248,57552,41881,63674,52365,70854,48103,39098,59312,57225,72469,46205,98052
66	3088	67445,58924,39791,49510,39793,39025,43343,60299,48839,69767,63318,60588,63989,41953,54240,56334,39790,47787,72097,47107,39794,65971,49432,54162,61319,69453,72156,46050,72187,39383,75280,40578,47802,61023,72200,40812,45027,66393,56825,56914,45098,54332,44538,62528,64845,58800,52909,63196,53343,42047,54901,43492,77968,65844,43385,73670,54756,50186,63179,48470,73716,44344,73482,66739,47180,57216,82720,41592,40785,42447,40685,60394,42193,71533,71660,60389,48779,56803,80760,48741,47181,44829,92572,65447,43430,38393,61747,71587,43499,64006,48055,43339,51840,52250,52091,66276,49076,80365,60988,55686
67	263	16246,9600,8418,13975,8391,22084,23243,3917,8388,21705,3904,7304,31254,21692,29117,35202,21702,8975,32129,28057,16256,2,8981,25653,7275,38249,30898,3318,36108,11830,21898,17235,5860,11765,16219,1723,6044,24624,7142,23587,17064,23252,22002,2540,32624,22045,25219,18046,135,8808,6229,19985,22096,3554,3997,4680,23197,23258,10102,11241,12132,28229,6599,16413,23235,12958,28278,29499,30541,20962,22970,21261,22023,2778,4216,5784,23621,14896,13395,36803,3185,18429,26531,661,19724,21429,6040,18495,6041,10079,23237,19245,20927,5838,6046,23560,36944,35889,34635,16090
68	2654	50329,85814,98846,90292,85791,74431,75551,46935,79867,79148,80754,97866,81849,95219,99640,86307,84162,88460,80869,79713,89398,95802,90502,79101,73007,91048,88692,66591,39320,78605,53840,83789,87403,81824,56622,91920,85590,54870,90320,65431,81810,62500,65781,48011,53699,86054,50599,45986,74009,49508,51349,91160,90718,95173,91210,88251,74391,77207,99426,82566,38559,80814,55391,39338,85138,86001,63326,41652,97457,41178,72094,59742,60481,78991,96667,75279,46835,44051,69333,65910,41565,93384,83517,76604,59795,61255,57585,88125,95633,89850,94735,61797,41418,69747,85559,84683,48725,48098,76069,41604
69	2419	75664,94576,61571,74172,76948,78228,87712,79004,41676,71263,71840,82808,89442,83961,95527,62096,84902,89667,42767,86360,75344,93648,61518,86406,67579,84369,77194,89431,42037,86372,88393,78462,76146,76600,56909,95330,46558,77162,98523,75476,78690,94574,73831,75728,89330,55276,75669,84003,78984,85212,51783,90554,78270,75382,67609,78271,63913,94757,77786,76989,79863,78445,55187,54672,44317,90165,47692,88827,68731,69957,47313,65154,91685,94464,99243,81211,87125,46687,76416,69250,85954,81040,88213,74175,73243,98560,76353,94400,61972,44484,98227,77154,81012,99668,47789,99564,96078,86373,76418,97064
70	2177	70194,40517,61314,73514,59022,69425,74806,47641,69786,57023,85707,94532,73410,59669,59651,39826,70405,70224,83418,78328,64623,46614,84755,58930,61744,95253,52558,63490,59808,83548,83115,67056,85054,85139,89708,72040,85056,68211,43408,73390,57169,41192,66910,65488,54781,67353,68636,64032,54784,43391,74838,49237,73592,56419,61056,68212,63956,85078,69790,85087,86476,88861,56342,65257,51362,43309,47869,88707,43328,50846,42056,88229,50005,85020,45917,61271,78664,72176,71632,48745,85103,85108,86421,59601,65952,49271,56051,86404,88030,64465,97472,57234,43589,70421,68652,47074,73174,68119,45914,83774
71	1460	39935,38479,49378,62266,42459,71122,67765,64817,52221,48901,52192,71019,71961,56545,51156,38579,74459,59882,44643,41782,40074,45783,49802,67908,67274,59777,53907,74380,61848,65457,71061,42837,43735,54736,42597,61021,42558,65367,49788,49767,43236,39920,61069,67868,51168,51358,40188,40062,40212,41515,65344,76302,60124,38359,56641,45036,65329,64914,40102,65332,53901,50333,69402,60129,71543,57873,73677,46744,59758,49846,49777,63267,38629,61834,52064,64462,72154,56270,55761,74940,73076,61396,62627,63301,40555,52937,56561,80057,49771,49816,67343,51560,55723,45797,54789,40042,86295,39379,74349,52306
72	884	5820,1428,11441,14913,24824,16697,14874,9128,9142,4720,24816,1863,12881,1456,24823,2424,7240,14908,6729,9498,18722,19080,12490,9158,13644,513,4062,4253,76,12556,5071,19852,4255,4250,511,2426,4335,22687,12901,12884,24573,4225,7679,6268,3,23304,24572,19104,6879,13189,7202,12882,315,1446,1223,13770,17879,3950,9454,12534,9956,23336,4952,17966,5773,9476,493,2559,9957,1806,1616,13475,12536,24983,1198,3840,24741,23286,11249,9958,4677,12158,12593,5700,16756,18222,1429,10008,20409,10471,12625,5211,1301,20160,19910,9481,15994,5154,29898,11154
73	1942	94439,100177,71327,59246,91519,65589,87165,83966,95588,91145,92396,71973,93824,40851,99952,91533,41422,96921,85639,56983,89744,99172,53181,87422,100156,86835,58011,82431,83139,82506,78956,88785,73833,81774,92813,88759,96031,46119,83397,89524,99463,95428,79125,86096,51176,69029,99774,44842,76897,51962,43208,83794,100110,42875,82074,78391,50208,70459,88687,75883,91167,76767,91197,88657,77875,80541,100039,57553,45357,62370,89529,46730,85846,70517,79615,85186,71965,40083,64420,95266,88681,92932,70526,77060,82107,60102,42390,38981,99819,86274,71922,79131,84175,87577,97407,39728,85499,79074,89393,97596
74	3321	40478,41503,66929,70810,40058,38377,74083,50727,58954,41790,46019,53499,58437,48994,50328,49648,42874,81753,74087,55519,63109,57571,39563,43231,44908,45728,64958,99331,42228,62445,41646,42065,62441,59379,89145,51361,51872,72022,57528,58792,61273,42200,46460,75944,99384,87845,53348,64460,70485,68446,54617,62600,66651,48998,74020,48993,42278,76805,58055,50952,43638,74915,71352,56585,57407,79954,63080,68216,61474,42057,65340,64939,74234,67577,78617,58774,56845,44142,96715,75447,44092,74482,42795,57496,70695,56041,54576,45499,54187,62236,52229,95675,66785,55696,64720,65804,45387,62225,73976,38397
75	2377	60129,60124,42809,42837,65276,53907,42459,42805,65263,42741,57170,65270,52192,57165,46170,60111,39920,38862,38629,82992,60108,38479,55837,60168,38850,50732,61659,64360,47602,93022,39204,42558,46501,65855,51358,39175,38835,39227,47574,40188,63011,40173,63077,64365,90948,38928,45226,62627,51560,40212,43735,57945,44087,64536,62042,39436,54611,50522,65239,71543,38840,84265,39592,71122,43088,60087,38898,47998,67177,60864,52701,44097,80240,76302,43560,55239,45814,62636,56082,38532,73537,47575,40904,38359,49312,59168,42770,64789,70853,39096,56871,56068,39379,71841,71736,62842,67100,60802,63398,38647
76	1150	99555,58018,46568,73629,82264,92006,83964,98949,82589,93667,90551,46582,88892,91337,91743,93641,90426,58001,87432,97730,75906,91765,83967,79066,98705,79063,95610,45631,98511,93109,66157,97333,68853,55244,80903,82269,65536,47543,75987,57365,75567,72857,81767,82369,88050,90130,70310,46451,79224,84728,38458,78172,67755,93387,50432,90953,78242,95318,44591,83396,87299,66315,38858,88306,96355,95175,98886,84691,96920,42444,64527,44518,99570,97530,58821,92753,91412,38365,69313,45117,66327,48695,89090,94684,93259,50431,82823,98910,63130,72313,98210,95618,66147,87331,87737,44160,43852,98116,79856,66367
77	686	30557,36001,15998,27046,31412,35668,37014,27290,5106,33448,34609,5936,28290,6647,28432,33693,34347,8688,31363,36448,16188,35717,30982,21785,31159,27368,32948,8071,29066,26331,36995,30864,35597,34860,34401,3580,38148,12899,38016,14542,29843,28448,34992,11094,25133,37467,22316,35271,23331,5713,34761,28334,32950,31376,30381,32834,34024,36915,28279,22491,36652,38285,27805,30394,30246,31405,25730,30299,35598,28704,38015,8051,34573,36636,4912,27572,8974,1893,38106,30306,22525,20647,34340,29360,30243,2883,29671,26106,37688,36896,24404,37539,34180,25647,23330,14133,11076,28411,22075,37507
78	1996	46967,52146,50204,72045,43269,60480,53495,55429,51649,69312,38930,69311,70081,51943,69310,98601,70191,58909,74776,72385,47565,74350,46333,74360,82131,65794,65695,72152,44689,52044,71406,55124,72169,64966,57533,72563,61444,95671,74595,74588,52651,65923,38865,65912,74036,74414,47859,61261,53325,88624,82680,61780,40189,47105,47986,72157,67991,64040,55633,51315,52342,74474,71434,72207,71591,53592,55643,58385,97685,94005,92244,40475,61256,92245,73558,49895,46862,68469,38479,53133,67680,71993,45716,52238,69249,49625,91538,43816,91513,55605,55494,49569,52224,59450,51045,54882,62396,59812,61578,69708
79	459	4296,19306,13647,9586,4501,14838,21196,17289,19589,5755,13110,7242,5836,17525,16584,15703,4448,2243,10880,413,1481,4328,22425,446,5121,14836,14839,23180,4275,2244,9537,4732,19307,5176,1538,25479,7216,21058,14857,17530,24439,15243,14850,22468,5664,23767,16943,9271,1270,1480,16870,4268,2387,13565,1729,1539,1358,13879,9685,16018,11067,20668,9601,24041,12189,9610,23157,16646,6958,9135,5158,9330,10608,22782,9292,19743,4759,12039,561,7221,17826,14926,14255,22420,13960,1687,7212,20144,12784,22432,16161,23321,10105,17963,16718,11179,2399,13165,9493,10669
80	2023	49769,43827,38744,65209,54404,62086,41622,41824,58705,54415,64701,46872,61073,39159,58379,63542,46900,43267,48596,44865,58361,40396,43843,41606,48426,43516,62408,60880,42727,59036,55058,59179,53221,43834,56338,50194,88494,56230,42600,83260,47522,87985,65473,42824,42663,47051,64898,67229,65372,54417,56521,63703,43145,91914,63296,69126,66637,75026,44828,55563,51985,45010,74322,70761,51308,40467,50229,54825,95502,44637,78373,47057,87088,61746,69488,44827,56003,40473,64920,64963,96916,73150,43725,46285,44468,46889,44979,67127,58995,54798,40425,78550,53388,55419,61482,78638,62613,66066,45865,69136
81	3164	87532,78260,99916,85692,95587,80890,87232,59164,99182,80202,61027,45015,53287,75622,95158,72607,42284,74333,93232,84836,84023,79390,86755,91971,76439,77030,96714,85017,42855,71069,38757,97688,89395,60845,74014,86495,74429,72179,47847,79472,95084,77123,72182,86282,76220,85107,66736,49775,45854,84816,96962,99901,98016,46850,65797,94100,87740,41363,78638,96523,47047,55345,59279,83241,75574,98778,83215,87985,83910,47838,98688,83214,66964,92690,93346,90401,72715,95815,65219,99479,87583,77094,88664,76162,50229,65372,38479,61073,97229,78373,96087,96641,40801,78550,78488,84257,78537,68222,76491,39847
82	2693	53052,52681,63682,62715,62720,76790,87122,63471,72130,48913,50638,62704,92031,48612,94187,89979,74556,53729,70867,52417,72055,99975,71113,64680,68524,58125,39430,67071,52544,66536,71880,65513,67460,45677,77699,47370,72805,62122,48149,45679,43672,54731,48601,48277,41371,43109,54944,55870,61761,98247,52314,61437,95133,57062,92073,55294,96043,68884,55178,44847,51825,66137,60007,48917,71876,99856,64138,63440,68841,57141,89964,63705,53884,70535,91762,90053,99652,66805,65750,63430,58512,96254,93879,95473,42466,58522,53436,68512,69476,95770,44226,66806,48878,67613,76615,94077,68600,68388,98057,63819
83	1194	50786,65677,61614,70445,50275,44657,39274,69820,39665,39242,67137,55065,48411,65642,60918,39272,51380,46287,65190,39266,55271,55075,63020,62545,71314,69606,58891,46237,62429,46905,49764,54935,49290,55831,39651,67578,59375,67248,65742,44111,45328,38479,47046,67157,38990,47326,61208,56899,73882,44297,73283,42858,47240,71804,61693,67539,45331,57861,55923,55333,39278,54623,66164,67321,56095,70856,69953,38568,68763,44140,74529,45633,52619,39435,66254,46833,73897,62693,46247,52063,65177,42851,59374,59376,63697,46598,64210,52922,75107,44235,71646,66842,55320,48072,62017,48298,63642,47527,46427,57865
84	2218	38947,50878,64785,50712,44632,54395,45292,47452,50699,71156,48518,77779,67592,71858,62251,66529,45318,58102,61384,42784,42766,55108,72885,42869,58809,68819,39149,73169,42857,56776,40876,74133,65007,53678,65929,48169,68803,44489,46416,78487,58816,61985,92757,58562,42759,60028,72379,62085,68862,44259,49036,41610,48768,73787,65625,71562,58182,52592,40483,62979,46411,48116,50462,46646,99958,44781,41945,80080,54229,46125,55409,94578,67075,67439,71674,56872,64467,61997,64507,87076,70894,64570,54435,49175,39072,74557,49649,92007,50758,54436,47352,73905,50383,78229,80611,57339,41636,47532,50248,54078
85	2009	53968,68709,62713,49255,71789,41752,55251,57977,70649,39828,54077,53857,57099,91223,44374,58749,39044,65611,63709,81048,68276,47218,59659,54922,53565,43406,71906,68263,58117,84334,60874,60610,57108,42847,58027,57348,42919,43064,72333,74726,72292,68245,47296,56999,56390,43050,67519,46559,64677,39883,63272,52983,45520,85304,49858,62788,47446,67971,70589,51817,66076,63512,47509,65246,52931,58260,65068,66159,72500,43000,53987,65708,42836,71781,59555,56696,59315,39639,49460,61606,42794,56695,71796,70628,61430,59946,42288,56680,44377,72983,51673,64760,70645,71273,93268,70003,68409,70509,58199,54810
86	2750	49369,62324,55920,92847,56880,62476,62589,97831,41825,62162,49587,71149,62739,53953,64871,71312,87788,41244,49187,43252,70872,49543,72671,40006,81736,42321,38699,79855,62740,71311,57427,63623,93342,53933,42609,90869,40007,75219,79666,42602,62746,43313,68092,55937,63792,45833,52512,47878,98010,40615,52117,90868,45779,94827,72395,41688,84616,59466,41208,42733,65210,41476,73744,65225,66605,53972,56770,54328,43045,46190,67729,66523,55627,57629,43351,57598,63966,80421,55398,73442,46893,72023,44292,39169,85473,57604,62744,87849,45004,74492,67732,58638,44282,61923,64987,56460,70749,89382,41654,97374
87	2912	58532,39781,74745,50669,65301,62967,60944,81771,39231,53614,47294,70321,47695,47683,86003,67828,53558,40664,61152,60011,79837,63030,46790,38418,61867,74286,74098,69131,60661,59974,57124,47406,51444,86011,69137,42095,63785,63772,64388,95991,65136,55016,59205,65032,97461,41284,62010,45210,73934,53677,87276,58858,91597,96509,44057,53598,59413,71926,94806,95068,91448,68258,57980,53681,95071,68007,61995,95759,85896,91607,48520,66308,59053,91894,73281,84249,47410,98259,57093,95055,42166,65088,42386,75824,75028,73642,98026,92221,72431,96170,41601,82200,50502,85717,48336,74594,49719,71142,51824,87469
88	826	14053,21682,744,14351,5955,15024,14308,21991,24163,34769,21992,4948,35805,14606,2715,815,1879,818,816,10835,25251,32144,3724,20693,32333,25212,32508,15424,18059,276,13880,3722,814,15777,12684,25246,11725,2718,15771,16506,8988,5212,4986,35721,5513,277,278,21000,4927,37859,33461,16616,23527,29502,35425,18953,15198,15181,32481,20373,33462,14420,28788,31083,15206,4988,20323,31792,16851,6198,6837,33485,31094,749,35494,19199,12269,29624,30292,26733,34359,10862,12292,29646,10318,28491,14664,25213,9539,5511,20775,27341,3928,13972,10207,14470,22234,15450,11870,5416
89	145	4362,30285,33607,37589,32661,36194,33133,33146,18172,31903,33247,35850,28431,34358,34960,36251,24329,30396,36027,28452,27984,14958,30398,36344,37969,31251,28156,27573,31095,35681,27556,31802,5329,37490,12700,31760,34365,30397,27554,12771,27259,31056,26244,10904,35858,28941,11692,36941,25495,17358,5006,24478,8216,31762,30772,21066,32594,12815,30050,10796,11079,4715,8011,31491,28407,4455,23201,32217,17949,27123,37456,4452,3803,30401,7977,6216,27776,36010,31370,34416,30768,27555,36812,16144,31758,30786,1571,34313,19252,35194,26491,37720,16131,34513,32432,24979,14885,12174,27033,31850
90	1960	42611,46523,38341,68432,94633,42671,92617,47437,52439,54037,68230,43116,49194,45492,39963,74629,72723,51075,50525,58861,57102,44553,46495,46638,74826,60085,56995,53823,70567,83312,93612,46509,41043,72720,92616,58557,63877,42593,39095,57337,44685,40195,39857,42716,60099,40852,93590,60971,51692,44068,51785,42933,55695,73597,48389,53623,45421,55236,48439,70644,44958,44510,72405,60115,42910,44485,45070,38705,94635,82448,72682,44963,90763,62792,72300,54053,62697,61562,99852,71093,43049,67669,99886,69713,85272,94337,83500,96257,57902,50503,79309,78656,41613,85258,90591,63047,53383,71448,39087,72297
91	1920	56577,74915,55511,65326,65804,50023,65961,52214,73450,41630,44904,50315,69345,69035,64422,53333,74934,48790,59745,64958,48919,74508,64170,44980,38712,59192,63643,54895,68455,47979,53386,73083,38685,63644,41507,59225,47941,48091,63269,65336,57572,41557,46798,40692,45788,45991,53941,59193,41646,59703,51818,49991,72590,43312,64491,48989,55681,56299,55615,81525,65647,57413,52118,93969,46619,65460,62300,47814,57590,44495,75937,90254,83855,43520,53464,85424,41530,43455,59216,69697,69055,50991,62105,38527,56664,97381,67468,55427,94831,52305,80173,89995,49011,70202,82085,63023,53074,40058,55243,62417
